,model,n_features,outliers,n_splits,mae,mse,r2_score
659,Ridge,12,no,3,0.820167957987365,0.5526319733515962,-0.5526319733515962
660,Ridge,13,yes,3,0.8164837078806423,0.5516051922433713,-0.5516051922433713
661,Ridge,13,no,3,0.8164837078806423,0.5516051922433713,-0.5516051922433713
662,DecisionTreeRegressor,14,no,2,0.8954053866160927,0.5444128570269448,-0.5444128570269448
663,DecisionTreeRegressor,14,yes,2,0.8954053866160927,0.5444128570269448,-0.5444128570269448
664,LinearRegression,6,yes,3,0.8285340577599708,0.5438394242162287,-0.5438394242162287
665,LinearRegression,6,no,3,0.8285340577599708,0.5438394242162287,-0.5438394242162287
666,LinearRegression,14,yes,2,0.9162081700437312,0.5274415485403023,-0.5274415485403023
667,LinearRegression,14,no,2,0.9162081700437312,0.5274415485403023,-0.5274415485403023
668,GradientBoostingRegressor,10,no,3,0.8211082063882107,0.5233536319012796,-0.5233536319012796
669,GradientBoostingRegressor,10,yes,3,0.8211082063882107,0.5233536319012796,-0.5233536319012796
670,GradientBoostingRegressor,14,yes,3,0.8717653537880475,0.5167986181124732,-0.5167986181124732
671,GradientBoostingRegressor,14,no,3,0.8717653537880475,0.5167986181124732,-0.5167986181124732
672,LinearRegression,13,no,2,0.9072695732291274,0.5163166625418278,-0.5163166625418278
673,LinearRegression,13,yes,2,0.9072695732291274,0.5163166625418278,-0.5163166625418278
674,Ridge,14,no,2,0.9050801591731708,0.5096669358707918,-0.5096669358707918
675,Ridge,14,yes,2,0.9050801591731708,0.5096669358707918,-0.5096669358707918
676,DecisionTreeRegressor,9,yes,2,0.8258690920141798,0.5061161178705678,-0.5061161178705678
677,DecisionTreeRegressor,9,no,2,0.8258690920141798,0.5061161178705678,-0.5061161178705678
678,DecisionTreeRegressor,10,no,2,0.9239185110927011,0.5047712675124516,-0.5047712675124516
679,DecisionTreeRegressor,10,yes,2,0.9239185110927011,0.5047712675124516,-0.5047712675124516
680,LinearRegression,12,yes,2,0.9041525358203404,0.5047587630530063,-0.5047587630530063
681,LinearRegression,12,no,2,0.9041525358203404,0.5047587630530063,-0.5047587630530063
682,DecisionTreeRegressor,5,yes,2,0.8304939176934099,0.4979056913374329,-0.4979056913374329
683,DecisionTreeRegressor,5,no,2,0.8304939176934099,0.4979056913374329,-0.4979056913374329
684,Ridge,13,no,2,0.8961818081927465,0.497744641374151,-0.497744641374151
685,Ridge,13,yes,2,0.8961818081927465,0.497744641374151,-0.497744641374151
686,GradientBoostingRegressor,15,no,3,0.8635211318536342,0.4966857882975704,-0.4966857882975704
687,GradientBoostingRegressor,15,yes,3,0.8635211318536342,0.4966857882975704,-0.4966857882975704
688,LinearRegression,15,no,2,0.9042581981481059,0.49643586179877874,-0.49643586179877874
689,LinearRegression,15,yes,2,0.9042581981481059,0.49643586179877874,-0.49643586179877874
690,LinearRegression,10,no,2,0.9015724203886035,0.49612632637627585,-0.49612632637627585
691,LinearRegression,10,yes,2,0.9015724203886035,0.49612632637627585,-0.49612632637627585
692,DecisionTreeRegressor,5,yes,3,0.737000110250547,0.48831087002116597,-0.48831087002116597
693,DecisionTreeRegressor,5,no,3,0.737000110250547,0.48831087002116597,-0.48831087002116597
694,Ridge,12,no,2,0.8947272779607436,0.48805648761652654,-0.48805648761652654
695,Ridge,12,yes,2,0.8947272779607436,0.48805648761652654,-0.48805648761652654
696,DecisionTreeRegressor,6,yes,3,0.7227490227817163,0.48765213417113573,-0.48765213417113573
697,DecisionTreeRegressor,6,no,3,0.7227490227817163,0.48765213417113573,-0.48765213417113573
698,LinearRegression,11,no,2,0.8885987515033593,0.48445339615807825,-0.48445339615807825
699,LinearRegression,11,yes,2,0.8885987515033593,0.48445339615807825,-0.48445339615807825
700,DecisionTreeRegressor,10,yes,3,0.743225454116161,0.4814296862223153,-0.4814296862223153
701,DecisionTreeRegressor,10,no,3,0.743225454116161,0.4814296862223153,-0.4814296862223153
702,Ridge,10,no,2,0.8926462014795932,0.47874505577310833,-0.47874505577310833
703,Ridge,10,yes,2,0.8926462014795932,0.47874505577310833,-0.47874505577310833
704,Ridge,11,no,3,0.8174053146179512,0.4751938556150552,-0.4751938556150552
705,Ridge,11,yes,3,0.8174053146179512,0.4751938556150552,-0.4751938556150552
706,Ridge,15,no,2,0.8986357721323437,0.4702528355419474,-0.4702528355419474
707,Ridge,15,yes,2,0.8986357721323437,0.4702528355419474,-0.4702528355419474
708,Ridge,11,yes,2,0.8791270737197856,0.470013231929605,-0.470013231929605
709,Ridge,11,no,2,0.8791270737197856,0.470013231929605,-0.470013231929605
710,DecisionTreeRegressor,8,yes,2,0.8116656696221289,0.4648335088602925,-0.4648335088602925
711,DecisionTreeRegressor,8,no,2,0.8116656696221289,0.4648335088602925,-0.4648335088602925
712,DecisionTreeRegressor,11,yes,3,0.7184218293991386,0.46376859242390117,-0.46376859242390117
713,DecisionTreeRegressor,11,no,3,0.7184218293991386,0.46376859242390117,-0.46376859242390117
714,GradientBoostingRegressor,9,no,3,0.8128145085507992,0.46148480112732443,-0.46148480112732443
715,GradientBoostingRegressor,9,yes,3,0.8128145085507992,0.46148480112732443,-0.46148480112732443
716,DecisionTreeRegressor,7,yes,2,0.8124998426142094,0.4598999986865434,-0.4598999986865434
717,DecisionTreeRegressor,7,no,2,0.8124998426142094,0.4598999986865434,-0.4598999986865434
718,GradientBoostingRegressor,13,no,3,0.8579251663339619,0.4576555459680129,-0.4576555459680129
719,GradientBoostingRegressor,13,yes,3,0.8579251663339619,0.4576555459680129,-0.4576555459680129
720,DecisionTreeRegressor,3,no,3,0.746249764577627,0.45547912263688645,-0.45547912263688645
721,DecisionTreeRegressor,3,yes,3,0.746249764577627,0.45547912263688645,-0.45547912263688645
722,DecisionTreeRegressor,11,no,2,0.8503289155846827,0.4544862402349883,-0.4544862402349883
723,DecisionTreeRegressor,11,yes,2,0.8503289155846827,0.4544862402349883,-0.4544862402349883
724,DecisionTreeRegressor,4,yes,3,0.7352275354795667,0.45277885565506026,-0.45277885565506026
725,DecisionTreeRegressor,4,no,3,0.7352275354795667,0.45277885565506026,-0.45277885565506026
726,RandomForestRegressor,9,no,3,0.8265979278189738,0.4465747132849723,-0.4465747132849723
727,RandomForestRegressor,9,yes,3,0.8265979278189738,0.4465747132849723,-0.4465747132849723
728,DecisionTreeRegressor,6,no,2,0.8071321318568057,0.446308393621614,-0.446308393621614
729,DecisionTreeRegressor,6,yes,2,0.8071321318568057,0.446308393621614,-0.446308393621614
730,Ridge,8,yes,3,0.8258572727089882,0.4443717649438185,-0.4443717649438185
731,Ridge,8,no,3,0.8258572727089882,0.4443717649438185,-0.4443717649438185
732,Ridge,10,no,3,0.8142414591945659,0.4401957556010742,-0.4401957556010742
733,Ridge,10,yes,3,0.8142414591945659,0.4401957556010742,-0.4401957556010742
734,GradientBoostingRegressor,11,yes,3,0.8267354007406444,0.438020562873231,-0.438020562873231
735,GradientBoostingRegressor,11,no,3,0.8267354007406444,0.438020562873231,-0.438020562873231
736,GradientBoostingRegressor,14,no,2,0.9116873574738436,0.43615781750200733,-0.43615781750200733
737,GradientBoostingRegressor,14,yes,2,0.9116873574738436,0.43615781750200733,-0.43615781750200733
738,GradientBoostingRegressor,8,yes,3,0.7910246779227599,0.43217334618287656,-0.43217334618287656
739,GradientBoostingRegressor,8,no,3,0.7910246779227599,0.43217334618287656,-0.43217334618287656
740,Ridge,9,yes,3,0.8261785528417848,0.4294804002146088,-0.4294804002146088
741,Ridge,9,no,3,0.8261785528417848,0.4294804002146088,-0.4294804002146088
742,DecisionTreeRegressor,2,no,3,0.7273546753401311,0.428513397409267,-0.428513397409267
743,DecisionTreeRegressor,2,yes,3,0.7273546753401311,0.428513397409267,-0.428513397409267
744,GradientBoostingRegressor,15,no,2,0.9121897016196822,0.4212797002998272,-0.4212797002998272
745,GradientBoostingRegressor,15,yes,2,0.9121897016196822,0.4212797002998272,-0.4212797002998272
746,Ridge,7,no,3,0.8319345565548636,0.41785874440978527,-0.41785874440978527
747,Ridge,7,yes,3,0.8319345565548636,0.41785874440978527,-0.41785874440978527
748,SVR,3,no,2,0.791655596000262,0.4143905998959694,-0.4143905998959694
749,SVR,3,yes,2,0.791655596000262,0.4143905998959694,-0.4143905998959694
750,GradientBoostingRegressor,12,no,3,0.8455640359919331,0.4143125528631825,-0.4143125528631825
751,GradientBoostingRegressor,12,yes,3,0.8455640359919331,0.4143125528631825,-0.4143125528631825
752,LinearRegression,5,yes,3,0.813587424684265,0.41366746108876856,-0.41366746108876856
753,LinearRegression,5,no,3,0.813587424684265,0.41366746108876856,-0.41366746108876856
754,LinearRegression,7,yes,2,0.8724569627790622,0.41306552879932734,-0.41306552879932734
755,LinearRegression,7,no,2,0.8724569627790622,0.41306552879932734,-0.41306552879932734
756,GradientBoostingRegressor,13,no,2,0.9025562448451158,0.41290377332069794,-0.41290377332069794
757,GradientBoostingRegressor,13,yes,2,0.9025562448451158,0.41290377332069794,-0.41290377332069794
758,LinearRegression,8,yes,2,0.8941510916990032,0.4108161727774642,-0.4108161727774642
759,LinearRegression,8,no,2,0.8941510916990032,0.4108161727774642,-0.4108161727774642
760,SVR,2,no,2,0.788857064484203,0.4090408377925978,-0.4090408377925978
761,SVR,2,yes,2,0.788857064484203,0.4090408377925978,-0.4090408377925978
762,RandomForestRegressor,14,yes,2,0.8920094796664507,0.40887655008173196,-0.40887655008173196
763,RandomForestRegressor,14,no,2,0.8920094796664507,0.40887655008173196,-0.40887655008173196
764,RandomForestRegressor,14,no,3,0.8595993489389118,0.40660710476228584,-0.40660710476228584
765,RandomForestRegressor,14,yes,3,0.8595993489389118,0.40660710476228584,-0.40660710476228584
766,LinearRegression,6,no,2,0.8658669103743522,0.40562738704125,-0.40562738704125
767,LinearRegression,6,yes,2,0.8658669103743522,0.40562738704125,-0.40562738704125
768,RandomForestRegressor,15,no,2,0.8968371932702451,0.4039166071875455,-0.4039166071875455
769,RandomForestRegressor,15,yes,2,0.8968371932702451,0.4039166071875455,-0.4039166071875455
770,Ridge,7,yes,2,0.8724214162427664,0.4031460510144176,-0.4031460510144176
771,Ridge,7,no,2,0.8724214162427664,0.4031460510144176,-0.4031460510144176
772,SVR,4,no,2,0.8037840835759775,0.40216836777074527,-0.40216836777074527
773,SVR,4,yes,2,0.8037840835759775,0.40216836777074527,-0.40216836777074527
774,Ridge,8,yes,2,0.884781436947306,0.4021267584717,-0.4021267584717
775,Ridge,8,no,2,0.884781436947306,0.4021267584717,-0.4021267584717
776,RandomForestRegressor,15,yes,3,0.862950933324241,0.4008368012808738,-0.4008368012808738
777,RandomForestRegressor,15,no,3,0.862950933324241,0.4008368012808738,-0.4008368012808738
778,GradientBoostingRegressor,12,yes,2,0.9027329893289517,0.3996458011024082,-0.3996458011024082
779,GradientBoostingRegressor,12,no,2,0.9027329893289517,0.3996458011024082,-0.3996458011024082
780,LinearRegression,9,yes,2,0.8931448666915401,0.3995208509634034,-0.3995208509634034
781,LinearRegression,9,no,2,0.8931448666915401,0.3995208509634034,-0.3995208509634034
782,GradientBoostingRegressor,3,yes,3,0.7594218292752973,0.3993065919944175,-0.3993065919944175
783,GradientBoostingRegressor,3,no,3,0.7594218292752973,0.3993065919944175,-0.3993065919944175
784,SVR,5,no,2,0.8153510448044126,0.3986248516038884,-0.3986248516038884
785,SVR,5,yes,2,0.8153510448044126,0.3986248516038884,-0.3986248516038884
786,RandomForestRegressor,3,yes,3,0.7640486063949256,0.3968114491051993,-0.3968114491051993
787,RandomForestRegressor,3,no,3,0.7640486063949256,0.3968114491051993,-0.3968114491051993
788,Ridge,6,yes,2,0.8648811236418237,0.39553302604643303,-0.39553302604643303
789,Ridge,6,no,2,0.8648811236418237,0.39553302604643303,-0.39553302604643303
790,RandomForestRegressor,13,no,2,0.8877626802395686,0.39481241469130635,-0.39481241469130635
791,RandomForestRegressor,13,yes,2,0.8877626802395686,0.39481241469130635,-0.39481241469130635
792,RandomForestRegressor,11,no,2,0.8840367137614795,0.3946145662026317,-0.3946145662026317
793,RandomForestRegressor,11,yes,2,0.8840367137614795,0.3946145662026317,-0.3946145662026317
794,RandomForestRegressor,13,no,3,0.8556745241451118,0.39346406700723713,-0.39346406700723713
795,RandomForestRegressor,13,yes,3,0.8556745241451118,0.39346406700723713,-0.39346406700723713
796,RandomForestRegressor,12,no,2,0.8805962924080823,0.39225636283450704,-0.39225636283450704
797,RandomForestRegressor,12,yes,2,0.8805962924080823,0.39225636283450704,-0.39225636283450704
798,LinearRegression,4,no,3,0.8017121003993394,0.39183030798368773,-0.39183030798368773
799,LinearRegression,4,yes,3,0.8017121003993394,0.39183030798368773,-0.39183030798368773
800,RandomForestRegressor,10,no,2,0.8795724820651216,0.3905449030832139,-0.3905449030832139
801,RandomForestRegressor,10,yes,2,0.8795724820651216,0.3905449030832139,-0.3905449030832139
802,RandomForestRegressor,10,yes,3,0.843838223166343,0.3898638847064193,-0.3898638847064193
803,RandomForestRegressor,10,no,3,0.843838223166343,0.3898638847064193,-0.3898638847064193
804,Ridge,9,no,2,0.88349459653701,0.38983603683116796,-0.38983603683116796
805,Ridge,9,yes,2,0.88349459653701,0.38983603683116796,-0.38983603683116796
806,GradientBoostingRegressor,7,no,3,0.7827302495039583,0.3894872826950389,-0.3894872826950389
807,GradientBoostingRegressor,7,yes,3,0.7827302495039583,0.3894872826950389,-0.3894872826950389
808,RandomForestRegressor,4,yes,3,0.7819613349202083,0.3882186067471826,-0.3882186067471826
809,RandomForestRegressor,4,no,3,0.7819613349202083,0.3882186067471826,-0.3882186067471826
810,GradientBoostingRegressor,2,no,3,0.7371140877349965,0.3839517555184511,-0.3839517555184511
811,GradientBoostingRegressor,2,yes,3,0.7371140877349965,0.3839517555184511,-0.3839517555184511
812,RandomForestRegressor,12,no,3,0.8456065146679584,0.38120892087289465,-0.38120892087289465
813,RandomForestRegressor,12,yes,3,0.8456065146679584,0.38120892087289465,-0.38120892087289465
814,GradientBoostingRegressor,7,no,2,0.8136325755801688,0.3795777654026663,-0.3795777654026663
815,GradientBoostingRegressor,7,yes,2,0.8136325755801688,0.3795777654026663,-0.3795777654026663
816,RandomForestRegressor,11,yes,3,0.845677645032858,0.3770785732481869,-0.3770785732481869
817,RandomForestRegressor,11,no,3,0.845677645032858,0.3770785732481869,-0.3770785732481869
818,GradientBoostingRegressor,4,yes,3,0.7562653513476837,0.3740871764051481,-0.3740871764051481
819,GradientBoostingRegressor,4,no,3,0.7562653513476837,0.3740871764051481,-0.3740871764051481
820,DecisionTreeRegressor,3,no,2,0.7737615684651685,0.3710878803462887,-0.3710878803462887
821,DecisionTreeRegressor,3,yes,2,0.7737615684651685,0.3710878803462887,-0.3710878803462887
822,RandomForestRegressor,2,yes,3,0.7348762321293578,0.37098575827959873,-0.37098575827959873
823,RandomForestRegressor,2,no,3,0.7348762321293578,0.37098575827959873,-0.37098575827959873
824,GradientBoostingRegressor,6,no,2,0.8108941912191827,0.36961751428868317,-0.36961751428868317
825,GradientBoostingRegressor,6,yes,2,0.8108941912191827,0.36961751428868317,-0.36961751428868317
826,DecisionTreeRegressor,2,yes,2,0.7725947363394503,0.36701379786856814,-0.36701379786856814
827,DecisionTreeRegressor,2,no,2,0.7725947363394503,0.36701379786856814,-0.36701379786856814
828,SVR,10,no,2,0.8525423872271352,0.366584640081722,-0.366584640081722
829,SVR,10,yes,2,0.8525423872271352,0.366584640081722,-0.366584640081722
830,RandomForestRegressor,5,yes,2,0.8215994490404159,0.36497060123801806,-0.36497060123801806
831,RandomForestRegressor,5,no,2,0.8215994490404159,0.36497060123801806,-0.36497060123801806
832,GradientBoostingRegressor,11,no,2,0.8928026511582818,0.36432755693468344,-0.36432755693468344
833,GradientBoostingRegressor,11,yes,2,0.8928026511582818,0.36432755693468344,-0.36432755693468344
834,RandomForestRegressor,7,yes,2,0.8187143450048172,0.35970637487718204,-0.35970637487718204
835,RandomForestRegressor,7,no,2,0.8187143450048172,0.35970637487718204,-0.35970637487718204
836,RandomForestRegressor,3,no,2,0.8207666458907518,0.3571112843456863,-0.3571112843456863
837,RandomForestRegressor,3,yes,2,0.8207666458907518,0.3571112843456863,-0.3571112843456863
838,RandomForestRegressor,4,no,2,0.8241591365383896,0.35538475287417914,-0.35538475287417914
839,RandomForestRegressor,4,yes,2,0.8241591365383896,0.35538475287417914,-0.35538475287417914
840,RandomForestRegressor,6,yes,2,0.8138424188978911,0.35474681706648004,-0.35474681706648004
841,RandomForestRegressor,6,no,2,0.8138424188978911,0.35474681706648004,-0.35474681706648004
842,DecisionTreeRegressor,4,yes,2,0.7631887344895047,0.3543963151168291,-0.3543963151168291
843,DecisionTreeRegressor,4,no,2,0.7631887344895047,0.3543963151168291,-0.3543963151168291
844,RandomForestRegressor,8,yes,3,0.7949260429681487,0.3489948718292207,-0.3489948718292207
845,RandomForestRegressor,8,no,3,0.7949260429681487,0.3489948718292207,-0.3489948718292207
846,SVR,6,yes,2,0.8062414401637656,0.34854029005784737,-0.34854029005784737
847,SVR,6,no,2,0.8062414401637656,0.34854029005784737,-0.34854029005784737
848,RandomForestRegressor,5,no,3,0.7756060831957113,0.34694937772453266,-0.34694937772453266
849,RandomForestRegressor,5,yes,3,0.7756060831957113,0.34694937772453266,-0.34694937772453266
850,LinearRegression,5,no,2,0.8656134692661769,0.34598042736193746,-0.34598042736193746
851,LinearRegression,5,yes,2,0.8656134692661769,0.34598042736193746,-0.34598042736193746
852,SVR,11,no,2,0.8383935852727182,0.34539806938650175,-0.34539806938650175
853,SVR,11,yes,2,0.8383935852727182,0.34539806938650175,-0.34539806938650175
854,RandomForestRegressor,2,no,2,0.7830914592410156,0.34426004521516174,-0.34426004521516174
855,RandomForestRegressor,2,yes,2,0.7830914592410156,0.34426004521516174,-0.34426004521516174
856,GradientBoostingRegressor,3,no,2,0.808509720555203,0.3415225062382773,-0.3415225062382773
857,GradientBoostingRegressor,3,yes,2,0.808509720555203,0.3415225062382773,-0.3415225062382773
858,Ridge,5,no,2,0.8719764958726749,0.341493751946751,-0.341493751946751
859,Ridge,5,yes,2,0.8719764958726749,0.341493751946751,-0.341493751946751
860,SVR,9,yes,2,0.8107430534926982,0.3400460435124161,-0.3400460435124161
861,SVR,9,no,2,0.8107430534926982,0.3400460435124161,-0.3400460435124161
862,SVR,8,yes,2,0.8052647581941644,0.33885704363743807,-0.33885704363743807
863,SVR,8,no,2,0.8052647581941644,0.33885704363743807,-0.33885704363743807
864,SVR,4,no,3,0.7352823486908248,0.33861255712810073,-0.33861255712810073
865,SVR,4,yes,3,0.7352823486908248,0.33861255712810073,-0.33861255712810073
866,SVR,14,yes,2,0.8379709414506775,0.3384467648170788,-0.3384467648170788
867,SVR,14,no,2,0.8379709414506775,0.3384467648170788,-0.3384467648170788
868,SVR,8,yes,3,0.7232103236617745,0.33837614517100795,-0.33837614517100795
869,SVR,8,no,3,0.7232103236617745,0.33837614517100795,-0.33837614517100795
870,SVR,7,no,2,0.797589409366449,0.3367438686340465,-0.3367438686340465
871,SVR,7,yes,2,0.797589409366449,0.3367438686340465,-0.3367438686340465
872,GradientBoostingRegressor,10,yes,2,0.8468887601791989,0.3358396200068654,-0.3358396200068654
873,GradientBoostingRegressor,10,no,2,0.8468887601791989,0.3358396200068654,-0.3358396200068654
874,GradientBoostingRegressor,5,yes,3,0.7648113379898108,0.33582708102673414,-0.33582708102673414
875,GradientBoostingRegressor,5,no,3,0.7648113379898108,0.33582708102673414,-0.33582708102673414
876,SVR,3,no,3,0.717155516837224,0.3354059726550996,-0.3354059726550996
877,SVR,3,yes,3,0.717155516837224,0.3354059726550996,-0.3354059726550996
878,SVR,2,no,3,0.7159904211328038,0.3348117050226516,-0.3348117050226516
879,SVR,2,yes,3,0.7159904211328038,0.3348117050226516,-0.3348117050226516
880,RandomForestRegressor,7,no,3,0.7823863473035123,0.3325101872788076,-0.3325101872788076
881,RandomForestRegressor,7,yes,3,0.7823863473035123,0.3325101872788076,-0.3325101872788076
882,GradientBoostingRegressor,4,no,2,0.7923585644013479,0.3311095279624733,-0.3311095279624733
883,GradientBoostingRegressor,4,yes,2,0.7923585644013479,0.3311095279624733,-0.3311095279624733
884,LinearRegression,4,no,2,0.8498743944859419,0.3296298292406392,-0.3296298292406392
885,LinearRegression,4,yes,2,0.8498743944859419,0.3296298292406392,-0.3296298292406392
886,GradientBoostingRegressor,5,no,2,0.8080584631075658,0.32805107351925955,-0.32805107351925955
887,GradientBoostingRegressor,5,yes,2,0.8080584631075658,0.32805107351925955,-0.32805107351925955
888,SVR,12,no,2,0.8412352505916643,0.3265946764090494,-0.3265946764090494
889,SVR,12,yes,2,0.8412352505916643,0.3265946764090494,-0.3265946764090494
890,SVR,13,no,2,0.837180716973965,0.32568632298790556,-0.32568632298790556
891,SVR,13,yes,2,0.837180716973965,0.32568632298790556,-0.32568632298790556
892,LinearRegression,3,yes,2,0.8474493757227898,0.324453329942732,-0.324453329942732
893,LinearRegression,3,no,2,0.8474493757227898,0.324453329942732,-0.324453329942732
894,SVR,14,yes,3,0.769630676497688,0.32418388425412664,-0.32418388425412664
895,SVR,14,no,3,0.769630676497688,0.32418388425412664,-0.32418388425412664
896,RandomForestRegressor,9,no,2,0.8334132376350265,0.3239620614333041,-0.3239620614333041
897,RandomForestRegressor,9,yes,2,0.8334132376350265,0.3239620614333041,-0.3239620614333041
898,Ridge,4,yes,2,0.8579918076824492,0.3230900096137166,-0.3230900096137166
899,Ridge,4,no,2,0.8579918076824492,0.3230900096137166,-0.3230900096137166
900,LinearRegression,2,yes,2,0.8703689188105725,0.3228113478415825,-0.3228113478415825
901,LinearRegression,2,no,2,0.8703689188105725,0.3228113478415825,-0.3228113478415825
902,Ridge,2,no,2,0.869931462449709,0.3198344386774995,-0.3198344386774995
903,Ridge,2,yes,2,0.869931462449709,0.3198344386774995,-0.3198344386774995
904,Ridge,3,no,2,0.8575656031424108,0.31899414262030323,-0.31899414262030323
905,Ridge,3,yes,2,0.8575656031424108,0.31899414262030323,-0.31899414262030323
906,SVR,7,no,3,0.717223275741984,0.3185228607746544,-0.3185228607746544
907,SVR,7,yes,3,0.717223275741984,0.3185228607746544,-0.3185228607746544
908,GradientBoostingRegressor,8,yes,2,0.8246272840532911,0.3173200447959874,-0.3173200447959874
909,GradientBoostingRegressor,8,no,2,0.8246272840532911,0.3173200447959874,-0.3173200447959874
910,RandomForestRegressor,8,yes,2,0.8253663202815015,0.3170886529462975,-0.3170886529462975
911,RandomForestRegressor,8,no,2,0.8253663202815015,0.3170886529462975,-0.3170886529462975
912,LGBMRegressor,4,no,2,0.852972618245352,0.3161710462775308,-0.3161710462775308
913,LGBMRegressor,4,yes,2,0.852972618245352,0.3161710462775308,-0.3161710462775308
914,SVR,15,no,3,0.7764399673128248,0.3141496265916082,-0.3141496265916082
915,SVR,15,yes,3,0.7764399673128248,0.3141496265916082,-0.3141496265916082
916,SVR,12,yes,3,0.7730879940199308,0.31165287237537775,-0.31165287237537775
917,SVR,12,no,3,0.7730879940199308,0.31165287237537775,-0.31165287237537775
918,GradientBoostingRegressor,2,no,2,0.8070925925946151,0.31154870862993445,-0.31154870862993445
919,GradientBoostingRegressor,2,yes,2,0.8070925925946151,0.31154870862993445,-0.31154870862993445
920,SVR,9,no,3,0.7687357568117116,0.3112150265916052,-0.3112150265916052
921,SVR,9,yes,3,0.7687357568117116,0.3112150265916052,-0.3112150265916052
922,Ridge,6,yes,3,0.7977006928231013,0.31118511379626274,-0.31118511379626274
923,Ridge,6,no,3,0.7977006928231013,0.31118511379626274,-0.31118511379626274
924,LGBMRegressor,6,yes,2,0.8337052332653065,0.30954725736616673,-0.30954725736616673
925,LGBMRegressor,6,no,2,0.8337052332653065,0.30954725736616673,-0.30954725736616673
926,SVR,6,yes,3,0.7207419209448469,0.3089872651374137,-0.3089872651374137
927,SVR,6,no,3,0.7207419209448469,0.3089872651374137,-0.3089872651374137
928,LGBMRegressor,7,no,2,0.8241070866121758,0.30862514563591936,-0.30862514563591936
929,LGBMRegressor,7,yes,2,0.8241070866121758,0.30862514563591936,-0.30862514563591936
930,SVR,15,yes,2,0.8413421950539042,0.3071605281910259,-0.3071605281910259
931,SVR,15,no,2,0.8413421950539042,0.3071605281910259,-0.3071605281910259
932,RandomForestRegressor,6,no,3,0.7635521228991307,0.3069264511238307,-0.3069264511238307
933,RandomForestRegressor,6,yes,3,0.7635521228991307,0.3069264511238307,-0.3069264511238307
934,SVR,13,no,3,0.7706850617011819,0.30644816703564776,-0.30644816703564776
935,SVR,13,yes,3,0.7706850617011819,0.30644816703564776,-0.30644816703564776
936,LGBMRegressor,3,yes,2,0.8473438798554755,0.3053374469834319,-0.3053374469834319
937,LGBMRegressor,3,no,2,0.8473438798554755,0.3053374469834319,-0.3053374469834319
938,SVR,11,no,3,0.7732244323145835,0.3038447238944267,-0.3038447238944267
939,SVR,11,yes,3,0.7732244323145835,0.3038447238944267,-0.3038447238944267
940,SVR,5,no,3,0.7487565651284221,0.303082888063205,-0.303082888063205
941,SVR,5,yes,3,0.7487565651284221,0.303082888063205,-0.303082888063205
942,LGBMRegressor,8,no,2,0.818464931784453,0.29478756520630256,-0.29478756520630256
943,LGBMRegressor,8,yes,2,0.818464931784453,0.29478756520630256,-0.29478756520630256
944,SVR,10,yes,3,0.7734006797057397,0.29348814258008865,-0.29348814258008865
945,SVR,10,no,3,0.7734006797057397,0.29348814258008865,-0.29348814258008865
946,GradientBoostingRegressor,6,yes,3,0.7338238856843221,0.2892857380977514,-0.2892857380977514
947,GradientBoostingRegressor,6,no,3,0.7338238856843221,0.2892857380977514,-0.2892857380977514
948,LGBMRegressor,9,yes,2,0.8032622139364696,0.2832828828987154,-0.2832828828987154
949,LGBMRegressor,9,no,2,0.8032622139364696,0.2832828828987154,-0.2832828828987154
950,LGBMRegressor,14,yes,2,0.8392265760003736,0.27786805118715663,-0.27786805118715663
951,LGBMRegressor,14,no,2,0.8392265760003736,0.27786805118715663,-0.27786805118715663
952,LGBMRegressor,13,yes,2,0.8392265760003736,0.27786805118715663,-0.27786805118715663
953,LGBMRegressor,13,no,2,0.8392265760003736,0.27786805118715663,-0.27786805118715663
954,LGBMRegressor,11,no,2,0.8367434317522675,0.27276800765783094,-0.27276800765783094
955,LGBMRegressor,11,yes,2,0.8367434317522675,0.27276800765783094,-0.27276800765783094
956,GradientBoostingRegressor,9,no,2,0.8173891293964244,0.2724861233978112,-0.2724861233978112
957,GradientBoostingRegressor,9,yes,2,0.8173891293964244,0.2724861233978112,-0.2724861233978112
958,LGBMRegressor,10,no,2,0.8298723030420394,0.27032533560584515,-0.27032533560584515
959,LGBMRegressor,10,yes,2,0.8298723030420394,0.27032533560584515,-0.27032533560584515
960,LGBMRegressor,12,no,2,0.8362356348101614,0.26404253822032764,-0.26404253822032764
961,LGBMRegressor,12,yes,2,0.8362356348101614,0.26404253822032764,-0.26404253822032764
962,LGBMRegressor,5,yes,2,0.8328716756490963,0.25862879022859064,-0.25862879022859064
963,LGBMRegressor,5,no,2,0.8328716756490963,0.25862879022859064,-0.25862879022859064
964,LGBMRegressor,15,no,2,0.8413572713300563,0.2491065829014103,-0.2491065829014103
965,LGBMRegressor,15,yes,2,0.8413572713300563,0.2491065829014103,-0.2491065829014103
966,LGBMRegressor,2,no,2,0.8292864400413783,0.2479351839209848,-0.2479351839209848
967,LGBMRegressor,2,yes,2,0.8292864400413783,0.2479351839209848,-0.2479351839209848
968,Ridge,5,no,3,0.7970251141352195,0.24720482322103776,-0.24720482322103776
969,Ridge,5,yes,3,0.7970251141352195,0.24720482322103776,-0.24720482322103776
970,Ridge,4,no,3,0.7871725320641932,0.23255972749133913,-0.23255972749133913
971,Ridge,4,yes,3,0.7871725320641932,0.23255972749133913,-0.23255972749133913
